"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"MH_E";"MH_EM";"MH_EW";"MH_U1";"MH_1U6";"MH_6U15";"MH_15U18";"MH_18U25";"MH_25U55";"MH_55U65";"MH_65U80";"MH_80U110";"HK_EU15";"HK_EU27";"HK_Polen";"HK_EheJug";"HK_EheSU";"HK_Turk";"HK_Arab";"HK_Sonst";"HK_NZOrd";"E_A";"E_AM";"E_AW";"E_AU1";"E_A1U6";"E_A6U15";"E_A15U18";"E_A18U25";"E_A25U55";"E_A55U65";"E_A65U80";"E_A80U110";"E_E";"E_EM";"E_EW";"E_U1";"E_1U6";"E_6U15";"E_15U18";"E_18U25";"E_25U55";"E_55U65";"E_65U80";"E_80U110"
201212;4030930;4;3;9;30;1;2199;1164;1035;21;113;173;58;153;1003;344;256;78;625;854;136;141;230;119;94;614;147;1333;707;626;6;24;48;15;97;688;218;181;56;5309;2676;2633;33;210;286;98;290;2356;897;946;193
201212;4030931;4;3;9;31;1;1645;824;821;15;80;114;27;117;844;203;185;60;386;625;154;67;234;107;103;401;108;1004;524;480;3;12;36;3;68;600;128;115;39;3418;1717;1701;27;107;155;36;209;1580;487;637;180
201212;4031032;4;3;10;32;1;5138;2449;2689;52;247;423;127;345;2661;651;500;132;904;1823;560;357;712;328;269;1248;401;2902;1407;1495;6;40;77;48;236;1744;376;281;94;14349;6828;7521;93;457;740;236;940;6369;2207;2606;701
201212;4041133;4;4;11;33;2;6;6;0;0;0;0;0;0;3;0;3;0;0;3;3;0;0;0;0;0;3;3;3;0;0;0;0;0;0;3;0;0;0;35;25;10;0;0;6;0;0;9;7;7;6
201212;4041134;4;4;11;34;2;1624;738;886;20;107;131;53;170;756;213;117;57;340;545;128;62;317;107;68;375;150;946;400;546;0;24;37;24;128;523;116;61;33;4744;2224;2520;36;177;247;109;329;1726;661;1070;389
201212;4041135;4;4;11;35;2;920;455;465;3;39;135;38;47;394;110;136;18;162;259;54;31;244;41;9;222;114;457;237;220;0;3;21;9;18;255;64;78;9;2767;1287;1480;3;99;218;59;173;884;385;732;214
201212;4041136;4;4;11;36;2;863;408;455;6;43;103;45;60;386;97;100;23;126;281;91;30;193;31;22;248;58;466;212;254;0;6;27;15;42;234;68;55;19;2912;1346;1566;16;88;186;81;153;977;420;738;253
201212;4041137;4;4;11;37;2;2424;1144;1280;40;165;214;70;144;1244;306;188;53;331;870;365;173;391;167;141;450;232;1264;646;618;6;35;39;24;77;773;183;97;30;7700;3518;4182;68;267;421;155;489;3234;1068;1525;473
201212;4041238;4;4;12;38;2;1537;754;783;15;113;215;58;114;694;184;101;43;216;489;191;96;215;152;79;355;151;706;324;382;0;18;40;6;52;419;100;43;28;5492;2492;3000;37;239;435;138;301;1985;753;1103;501
201212;4041239;4;4;12;39;2;76;37;39;3;3;3;3;0;49;15;0;0;15;21;6;3;31;3;0;12;6;49;25;24;0;3;0;0;0;37;9;0;0;168;92;76;3;6;10;3;6;86;42;12;0
201212;4041240;4;4;12;40;2;374;200;174;6;13;81;12;18;166;42;27;9;81;126;19;21;48;9;16;118;36;200;105;95;3;3;25;3;18;109;24;9;6;1545;686;859;12;42;162;34;54;518;213;403;107
201212;4041241;4;4;12;41;2;1356;655;701;13;91;182;41;91;615;166;139;18;259;487;136;61;201;80;58;296;173;621;303;318;3;9;30;0;54;359;74;83;9;6715;2961;3754;45;240;449;122;332;2494;976;1546;511
201212;4041342;4;4;13;42;2;1185;564;621;15;72;63;13;60;533;193;174;62;144;491;291;60;142;100;18;275;99;582;257;325;3;9;6;0;36;311;104;89;24;4025;1809;2216;24;112;135;35;211;1441;757;1033;277
201212;4041343;4;4;13;43;2;1011;455;556;15;60;97;34;56;476;163;77;33;137;254;72;45;169;111;44;277;111;490;227;263;3;3;28;9;34;292;77;23;21;3510;1599;1911;33;118;216;102;197;1448;570;642;184
201212;4041344;4;4;13;44;2;2532;1222;1310;23;158;306;94;116;1238;318;231;48;495;874;258;163;208;148;145;776;218;1422;706;716;7;34;85;21;70;838;181;147;39;10562;4726;5836;74;398;804;260;610;4318;1472;2026;600
201212;4051445;4;5;14;45;1;2089;993;1096;15;119;210;51;126;1136;216;159;57;282;629;248;175;225;187;146;543;184;1067;503;564;0;18;36;12;54;685;120;104;38;5772;2734;3038;40;213;339;115;405;2691;775;913;281
201212;4051446;4;5;14;46;1;3803;1880;1923;45;233;358;116;251;1882;459;363;96;784;1285;313;228;681;201;153;950;305;2107;1066;1041;6;70;58;22;161;1201;307;222;60;10035;4814;5221;83;343;579;195;606;4437;1521;1811;460
201212;4051447;4;5;14;47;1;1935;889;1046;21;94;175;44;121;1016;245;169;50;423;733;170;89;241;119;86;523;144;1171;570;601;3;28;51;18;82;723;126;107;33;5112;2380;2732;40;166;326;93;318;2269;706;835;359
201212;4051448;4;5;14;48;1;3445;1709;1736;21;170;217;114;236;1744;495;368;80;699;1200;326;196;441;336;153;867;252;2030;1035;995;3;28;44;39;142;1198;287;237;52;8552;4210;4342;33;264;322;184;494;3806;1335;1635;479
201212;4051549;4;5;15;49;1;1400;702;698;18;98;162;50;128;703;162;73;6;204;387;131;257;135;152;93;281;95;803;406;397;3;24;79;18;85;424;115;52;3;4074;1939;2135;24;159;248;92;354;1913;551;568;165
201212;4051550;4;5;15;50;1;1885;925;960;9;124;181;59;100;949;252;165;46;337;645;222;171;195;190;134;398;152;1042;510;532;0;19;30;24;54;636;159;89;31;5258;2568;2690;30;215;334;115;383;2545;728;738;170
201212;4051551;4;5;15;51;1;1552;747;805;9;89;152;53;148;788;183;109;21;254;541;175;174;187;146;55;311;138;859;412;447;0;15;26;9;89;521;110;71;18;4189;1975;2214;27;153;277;116;379;1956;581;573;127
201212;4051652;4;5;16;52;1;3128;1531;1597;34;173;283;78;230;1517;424;296;93;612;1038;247;168;384;227;162;881;268;1802;910;892;6;25;67;21;167;1014;271;181;50;9248;4336;4912;77;324;566;168;596;3996;1423;1619;479
201212;4051653;4;5;16;53;1;2324;1154;1170;24;147;166;62;143;1166;329;236;51;445;813;215;182;216;240;106;567;200;1310;663;647;12;33;37;26;77;781;165;152;27;6413;3107;3306;45;245;303;112;389;2790;1037;1194;298
201212;4051654;4;5;16;54;1;884;431;453;9;45;76;36;60;447;113;83;15;132;258;85;57;148;69;27;242;83;458;222;236;0;6;12;15;38;264;68;49;6;2854;1314;1540;19;73;144;59;146;1235;423;514;241
201212;4051655;4;5;16;55;1;2447;1262;1185;13;183;223;70;198;1250;259;192;59;408;750;257;167;361;249;161;570;189;1356;674;682;3;22;31;33;136;825;162;103;41;6664;3234;3430;44;297;416;128;570;3092;869;971;277
201212;4051656;4;5;16;56;1;2034;998;1036;38;151;210;46;139;1018;218;187;27;398;707;197;106;148;183;123;565;202;1074;539;535;3;31;52;7;76;650;112;119;24;7336;3506;3830;68;344;543;162;513;3424;995;1051;236
201212;4061757;4;6;17;57;2;6;3;3;0;0;0;0;0;3;3;0;0;3;3;0;3;0;0;0;0;0;3;3;0;0;0;0;0;0;3;0;0;0;71;40;31;0;3;0;4;7;26;18;9;4
201212;5010101;5;1;1;1;2;2216;1111;1105;30;242;318;99;135;1038;190;131;33;190;691;405;156;197;333;375;262;202;996;488;508;12;57;78;35;58;587;82;72;15;9747;4620;5127;100;500;743;247;637;4039;1161;1468;852
201212;5010102;5;1;1;2;2;880;444;436;10;37;91;15;104;388;120;97;18;108;336;177;75;96;121;43;143;66;411;195;216;0;9;6;6;70;213;61;37;9;5566;2671;2895;19;139;255;109;467;2081;855;1272;369
201212;5010103;5;1;1;3;2;1043;518;525;3;70;121;27;106;491;134;82;9;131;385;207;67;84;158;71;125;153;400;199;201;0;7;13;6;31;237;55;48;3;7464;3630;3834;39;226;528;185;625;3015;1100;1375;371
201212;5010204;5;1;2;4;2;1062;510;552;10;79;207;44;93;438;103;67;21;64;208;107;27;441;88;104;137;57;408;188;220;7;18;66;9;25;213;37;24;9;3208;1459;1749;29;165;350;90;239;1062;400;550;323
201212;5010205;5;1;2;5;2;471;231;240;0;36;68;36;64;198;53;13;3;43;97;42;42;69;110;9;64;80;135;64;71;0;3;10;6;22;60;28;3;3;1941;955;986;6;85;186;120;242;913;237;127;25
201212;5010206;5;1;2;6;2;2715;1344;1371;25;200;342;155;223;1169;301;237;63;112;748;532;122;837;514;96;149;249;868;416;452;6;12;37;49;75;514;76;81;18;9946;4694;5252;67;428;728;300;806;3585;1275;2285;472
201212;5010207;5;1;2;7;2;4854;2355;2499;69;396;619;199;386;2110;551;414;110;153;847;597;130;1693;1210;274;297;403;1555;782;773;3;37;92;47;124;942;164;131;15;10930;5163;5767;112;573;997;334;894;4182;1271;2104;463
201212;5010208;5;1;2;8;2;1769;930;839;39;140;180;58;148;889;168;129;18;110;551;311;126;219;434;88;209;142;851;471;380;9;21;30;27;86;504;107;61;6;7262;3493;3769;94;344;395;153;698;3266;890;1092;330
201212;5010209;5;1;2;9;2;1400;680;720;18;98;205;73;94;651;179;76;6;111;354;190;140;134;351;63;207;151;522;248;274;0;9;41;9;33;306;79;42;3;5949;2867;3082;33;212;414;158;437;2329;924;1189;253
201212;5010310;5;1;3;10;2;854;439;415;18;67;111;18;67;416;65;74;18;53;247;147;101;54;202;73;109;68;407;207;200;0;6;27;9;28;236;36;50;15;3632;1743;1889;40;172;256;62;344;1636;431;500;191
201212;5010311;5;1;3;11;2;2560;1288;1272;28;248;417;124;272;1059;211;149;52;82;374;170;238;476;815;232;208;217;1222;622;600;6;88;99;41;139;630;95;106;18;5369;2469;2900;40;333;542;158;426;1853;503;786;728
201212;5010312;5;1;3;12;2;2728;1454;1274;31;218;287;103;316;1349;238;177;9;142;793;282;287;193;730;242;302;181;1673;923;750;18;54;81;57;185;959;186;133;0;6323;3316;3007;53;374;470;168;777;3056;634;641;150
201212;5010313;5;1;3;13;2;2139;1104;1035;27;130;284;95;229;1040;189;138;7;179;567;233;260;162;483;170;295;202;1138;590;548;0;27;55;34;124;690;102;99;7;6349;3264;3085;67;259;519;178;697;3068;728;696;137
201212;5010314;5;1;3;14;2;3535;1752;1783;45;232;385;141;294;1745;412;257;24;241;1034;605;411;360;680;248;464;338;1686;810;876;15;34;71;43;126;1005;219;158;15;11267;5464;5803;92;442;748;307;1036;5202;1426;1558;456
201212;5010339;5;1;3;39;2;90;53;37;0;6;4;3;3;39;22;13;0;10;25;15;13;3;25;0;9;15;47;25;22;0;0;0;0;3;15;16;13;0;425;217;208;0;15;23;10;32;184;74;69;18
201212;5020415;5;2;4;15;2;675;329;346;9;56;100;43;36;334;54;40;3;74;248;147;48;80;93;26;103;77;188;102;86;3;6;3;6;6;133;13;18;0;3983;2014;1969;18;147;417;245;441;1780;505;348;82
201212;5020416;5;2;4;16;2;91;39;52;0;6;14;0;3;46;12;10;0;25;46;18;3;0;10;4;22;6;34;20;14;0;0;0;0;3;18;6;7;0;1794;868;926;15;60;89;47;125;703;265;394;96
201212;5020417;5;2;4;17;2;1219;626;593;6;55;156;51;74;548;149;162;18;126;393;215;122;141;184;61;168;150;403;198;205;3;9;12;12;28;202;55;76;6;5568;2775;2793;18;187;391;179;458;2194;819;1108;214
201212;5020418;5;2;4;18;2;631;310;321;6;44;81;35;45;276;89;55;0;55;217;141;83;52;70;54;95;60;232;129;103;0;6;9;3;4;149;28;33;0;4038;1917;2121;24;173;366;108;330;1462;541;847;187
201212;5020419;5;2;4;19;2;1301;641;660;27;66;162;61;102;577;148;98;60;105;438;296;130;181;192;91;149;120;507;238;269;3;10;22;18;42;284;77;30;21;6767;3032;3735;69;276;459;190;477;2431;788;1686;391
201212;5020420;5;2;4;20;2;153;79;74;0;18;12;17;9;82;6;9;0;15;51;36;19;9;18;11;15;30;49;28;21;0;0;0;3;3;34;0;9;0;933;483;450;6;53;85;39;80;456;92;95;27
201212;5020521;5;2;5;21;2;575;311;264;3;45;102;41;39;267;49;29;0;37;136;71;38;53;128;41;97;82;177;76;101;0;4;6;6;9;112;18;22;0;2720;1332;1388;24;153;324;156;159;1287;307;272;38
201212;5020522;5;2;5;22;2;1754;875;879;24;156;248;76;167;719;182;137;45;91;533;393;99;351;246;123;264;138;687;347;340;0;27;51;13;79;393;70;42;12;6332;3049;3283;62;393;607;189;508;2419;769;1103;282
201212;5020523;5;2;5;23;2;5648;2800;2848;99;557;852;285;517;2414;474;377;73;282;1124;703;260;1692;1039;640;583;310;1997;948;1049;23;70;140;73;176;1207;160;136;12;11583;5568;6015;158;832;1284;451;969;4404;1303;1708;474
201212;5020524;5;2;5;24;2;854;417;437;6;51;106;34;62;366;140;71;18;164;376;182;45;85;86;39;127;96;284;138;146;0;0;3;6;38;146;56;26;9;6069;2904;3165;30;162;378;148;395;1984;959;1626;387
201212;5020625;5;2;6;25;2;1900;958;942;33;94;243;70;161;864;237;174;24;168;581;284;176;349;315;100;246;133;834;426;408;3;13;54;15;80;481;98;81;9;7128;3359;3769;61;228;421;147;533;2913;909;1417;499
201212;5020626;5;2;6;26;2;4175;2073;2102;64;289;483;150;393;1955;461;336;44;410;1341;634;515;316;863;207;586;347;2099;1063;1036;18;48;97;58;199;1223;249;191;16;16874;8195;8679;139;714;1075;397;1623;7658;2083;2540;645
201212;5020627;5;2;6;27;2;1198;604;594;27;126;187;46;109;518;122;60;3;93;309;185;154;74;194;142;208;117;460;228;232;0;15;21;21;44;287;49;23;0;3811;1839;1972;58;214;311;100;285;1612;475;552;204
201212;5020628;5;2;6;28;2;433;209;224;3;30;47;28;33;216;31;36;9;28;109;66;28;55;107;18;49;67;170;75;95;0;6;13;6;7;107;16;9;6;2026;897;1129;18;56;100;60;121;661;254;576;180
201212;5020629;5;2;6;29;2;599;283;316;6;46;77;22;31;247;81;83;6;143;266;77;32;36;47;16;103;99;242;108;134;0;6;13;0;18;129;43;30;3;4401;2084;2317;21;125;234;84;163;1411;666;1372;325
201212;5030730;5;3;7;30;2;1617;822;795;18;149;239;91;119;803;112;74;12;50;384;307;102;175;478;69;189;220;478;227;251;3;6;19;19;31;309;38;44;9;3439;1725;1714;34;245;399;135;254;1627;344;314;87
201212;5030731;5;3;7;31;2;3858;1879;1979;47;279;464;125;321;1773;487;308;54;215;1173;846;261;660;797;259;313;395;1462;692;770;6;31;69;26;120;876;191;125;18;10672;5039;5633;83;437;758;234;828;4364;1442;1967;559
201212;5030832;5;3;8;32;2;4046;2027;2019;51;308;494;167;316;1815;525;344;26;265;1013;583;545;216;928;247;626;471;1956;943;1013;9;53;105;51;159;1044;316;202;17;10987;5350;5637;111;540;880;316;902;4707;1325;1701;505
201212;5030833;5;3;8;33;2;584;293;291;16;64;88;21;91;241;44;19;0;6;44;35;221;77;59;58;89;36;470;242;228;6;61;75;12;88;189;26;13;0;867;417;450;23;70;102;24;114;367;57;90;20
201212;5040934;5;4;9;34;2;492;247;245;3;30;82;18;34;159;81;76;9;102;167;40;23;59;23;9;112;99;141;58;83;0;6;13;0;15;56;18;33;0;3414;1717;1697;13;97;290;93;266;1100;575;801;179
201212;5040935;5;4;9;35;2;62;40;22;0;3;7;6;0;31;15;0;0;6;16;10;0;0;6;12;25;3;25;18;7;0;0;4;0;0;15;6;0;0;385;210;175;7;6;25;15;44;153;72;50;13
201212;5040936;5;4;9;36;2;1101;492;609;13;104;191;76;54;438;125;72;28;254;450;151;42;73;135;40;239;122;324;120;204;0;3;9;9;25;182;48;33;15;8430;4156;4274;50;400;977;328;522;3155;1179;1477;342
201212;5040937;5;4;9;37;2;264;114;150;0;9;56;6;12;110;37;25;9;54;108;30;9;12;10;10;60;55;86;39;47;0;0;6;0;9;52;3;16;0;2154;1075;1079;15;71;162;63;97;691;349;556;150
201212;5040938;5;4;9;38;2;370;190;180;3;24;56;23;10;162;47;42;3;86;178;74;6;33;7;18;71;57;118;46;72;0;0;6;6;0;79;12;12;3;3552;1731;1821;9;132;310;98;167;1168;651;835;182
201212;6010101;6;1;1;1;2;1529;721;808;12;103;193;88;140;686;159;121;27;281;543;173;75;120;125;66;431;169;723;340;383;3;21;27;15;94;411;78;68;6;6797;3049;3748;35;256;521;238;476;2455;978;1366;472
201212;6010102;6;1;1;2;2;2691;1326;1365;24;199;281;104;160;1374;294;199;56;424;870;293;245;246;326;169;657;178;1485;723;762;3;39;60;24;94;897;199;122;47;8515;4014;4501;69;362;530;181;675;4101;1226;1070;301
201212;6010103;6;1;1;3;2;1856;885;971;25;121;233;30;142;915;214;136;40;339;635;220;171;146;193;107;421;183;905;441;464;3;12;42;12;81;532;120;75;28;6223;2926;3297;66;272;440;85;403;3094;841;825;197
201212;6010204;6;1;2;4;2;1942;923;1019;16;165;213;74;144;952;205;149;24;214;588;300;197;172;331;101;345;208;834;401;433;0;15;27;43;57;521;85;68;18;6755;3107;3648;37;335;482;181;536;2771;864;1212;337
201212;6010205;6;1;2;5;2;2416;1186;1230;25;182;295;108;199;1151;231;179;46;296;770;358;198;224;395;112;525;192;1091;546;545;6;24;38;21;118;657;114;92;21;9427;4455;4972;68;425;634;222;809;4218;1209;1443;399
201212;6010206;6;1;2;6;2;1896;918;978;27;131;177;43;124;934;259;166;35;204;593;273;183;219;185;133;431;152;972;478;494;0;18;33;13;79;567;150;90;22;7582;3435;4147;74;322;430;149;542;3260;951;1297;557
201212;6010207;6;1;2;7;2;2314;1156;1158;26;170;259;61;193;1101;290;184;30;306;806;401;203;208;237;138;520;202;1176;579;597;3;25;51;13;111;694;162;90;27;7820;3666;4154;69;334;522;147;572;3495;1066;1226;389
201212;6010208;6;1;2;8;2;1735;883;852;30;132;142;82;133;815;235;157;9;260;560;195;184;138;221;78;391;163;847;446;401;3;12;27;41;69;458;131;97;9;6365;3101;3264;62;264;354;160;476;2925;965;937;222
201212;6010209;6;1;2;9;2;2510;1167;1343;45;144;224;89;185;1315;271;200;37;353;818;338;314;213;307;134;497;227;1276;581;695;9;12;34;24;124;787;136;131;19;8782;4101;4681;98;331;463;159;630;4313;1133;1315;340
201212;6010210;6;1;2;10;2;1191;598;593;15;81;122;38;71;606;143;94;21;142;375;167;98;119;169;87;220;123;583;291;292;0;12;18;12;33;350;85;61;12;4791;2222;2569;37;194;309;105;343;2165;638;680;320
201212;6020301;6;2;3;1;2;962;465;497;13;84;118;44;47;419;135;75;27;129;379;194;112;80;109;18;173;91;387;177;210;3;9;0;13;29;231;72;15;15;4938;2287;2651;28;197;348;140;292;1814;656;1152;311
201212;6020302;6;2;3;2;2;1114;508;606;6;69;144;35;72;487;160;105;36;179;436;213;109;106;81;33;197;152;491;238;253;0;9;18;3;50;265;84;46;16;5351;2432;2919;18;194;345;100;269;1863;738;1280;544
201212;6020303;6;2;3;3;2;1734;849;885;24;140;161;52;137;863;187;144;26;164;594;360;174;165;241;66;340;154;831;405;426;6;19;27;15;64;518;80;82;20;7125;3229;3896;73;305;379;146;532;3183;904;1214;389
201212;6020304;6;2;3;4;2;1497;751;746;28;83;179;33;86;798;146;131;13;147;504;312;176;122;241;70;269;115;698;342;356;0;18;25;12;43;437;68;85;10;6817;3179;3638;70;240;387;119;546;3029;877;1189;360
201212;6020305;6;2;3;5;2;3260;1575;1685;37;178;299;122;384;1507;381;296;56;363;1182;656;173;424;492;210;473;306;1631;796;835;6;16;37;37;273;941;165;125;31;10942;5066;5876;87;437;697;287;985;4325;1413;1992;719
201212;6020306;6;2;3;6;2;1059;516;543;16;44;114;49;65;503;156;94;18;131;417;250;74;61;151;31;206;119;437;196;241;0;10;9;6;28;263;58;54;9;6428;3074;3354;52;225;475;187;406;2493;939;1312;339
201212;6020407;6;2;4;7;2;2412;1194;1218;24;165;257;98;403;996;273;154;42;174;677;433;96;375;320;185;618;141;1206;593;613;4;21;36;18;317;613;94;85;18;4893;2373;2520;46;231;357;163;586;1724;604;975;207
201212;6020408;6;2;4;8;2;1299;628;671;16;80;191;73;98;565;137;127;12;118;403;240;117;135;173;91;267;113;552;245;307;0;9;43;21;41;310;56;66;6;6588;3087;3501;56;211;441;184;486;2506;832;1483;389
201212;6020409;6;2;4;9;2;1667;850;817;18;107;164;51;112;803;207;153;52;207;622;327;131;130;145;56;403;180;810;418;392;0;12;12;9;61;484;113;92;27;8089;3816;4273;58;323;502;150;480;2980;1147;1825;624
201212;6020410;6;2;4;10;2;1092;530;562;6;81;90;50;95;472;171;106;21;240;457;166;68;60;79;49;269;110;540;259;281;3;15;3;6;74;261;93;70;15;6824;3192;3632;21;245;600;187;462;2636;1007;1353;313
201212;6020411;6;2;4;11;2;1760;847;913;12;115;230;97;79;745;267;181;34;239;801;485;97;102;157;96;285;222;667;317;350;0;12;21;24;24;388;110;69;19;8506;4013;4493;52;364;680;293;479;3058;1334;1707;539
201212;6030501;6;3;5;1;2;971;504;467;12;82;145;49;58;395;115;109;6;157;345;114;15;68;81;46;307;109;464;221;243;3;18;19;9;30;257;74;54;0;5523;2625;2898;34;213;491;164;314;1851;742;1387;327
201212;6030502;6;3;5;2;2;973;467;506;10;58;129;51;48;427;119;97;34;140;387;186;51;113;92;39;212;79;400;195;205;0;6;9;15;20;217;65;46;22;5147;2296;2851;25;164;330;119;323;2105;715;993;373
201212;6030503;6;3;5;3;2;2675;1256;1419;31;180;355;95;165;1207;360;220;62;373;767;301;155;209;232;124;936;252;1269;578;691;9;30;54;16;90;731;173;126;40;11197;5115;6082;89;414;856;301;831;4431;1652;2023;600
201212;6030504;6;3;5;4;2;2038;938;1100;6;131;288;119;124;822;275;231;42;415;702;161;103;143;94;67;730;199;937;430;507;0;12;32;15;78;511;135;136;18;10918;4994;5924;44;436;873;331;612;3600;1467;2557;998
201212;6030605;6;3;6;5;2;1674;872;802;10;90;191;73;118;857;186;130;19;348;614;215;118;156;114;63;480;129;873;458;415;0;15;24;13;75;561;102;70;13;6847;3305;3542;28;244;510;189;465;2967;967;1174;303
201212;6030606;6;3;6;6;2;1300;643;657;12;82;171;43;75;647;147;91;32;177;399;180;145;56;171;71;340;118;678;351;327;0;21;24;18;36;416;74;64;25;4987;2346;2641;34;199;410;138;366;2192;684;711;253
201212;6030607;6;3;6;7;2;1152;571;581;4;42;66;18;298;620;52;46;6;239;491;123;36;58;74;61;366;66;847;423;424;4;9;3;0;250;505;36;34;6;3224;1578;1646;14;127;191;46;452;1432;337;502;123
201212;6030608;6;3;6;8;2;2464;1225;1239;22;177;388;176;168;1058;261;178;36;483;873;274;105;211;186;66;766;257;1032;524;508;3;25;46;56;99;560;124;98;21;11413;5571;5842;73;515;1170;414;678;4528;1386;2081;568
201212;6030609;6;3;6;9;2;2411;1181;1230;35;179;312;68;178;1109;279;214;37;510;908;245;194;114;244;172;553;226;1244;630;614;3;21;53;9;103;751;131;145;28;11559;5509;6050;97;508;871;260;738;4748;1676;2180;481
201212;6030610;6;3;6;10;2;1706;778;928;17;77;263;56;134;764;231;137;27;375;620;143;104;120;103;91;464;204;848;382;466;3;9;34;19;89;482;130;67;15;8099;3721;4378;53;349;825;218;481;3049;1157;1522;445
201212;6040701;6;4;7;1;2;1707;832;875;13;118;213;70;98;705;284;163;43;360;634;185;68;176;76;33;542;178;863;409;454;0;12;39;12;70;477;137;89;27;9514;4577;4937;70;432;766;256;474;3365;1417;2142;592
201212;6040702;6;4;7;2;2;1112;510;602;7;83;177;75;63;435;171;82;19;211;362;72;27;69;69;49;411;125;450;186;264;3;9;22;6;31;241;76;49;13;5459;2628;2831;28;253;553;221;341;2028;931;911;193
201212;6040703;6;4;7;3;2;2604;1304;1300;19;116;243;92;583;1053;251;196;51;516;959;265;103;213;130;73;923;203;1635;828;807;3;12;24;24;501;772;151;109;39;10692;5045;5647;62;442;889;304;1037;3733;1313;2149;763
201212;6040804;6;4;8;4;2;1356;618;738;18;88;185;71;111;534;170;151;28;304;483;112;60;98;47;29;473;166;690;312;378;6;18;30;18;80;360;78;87;13;7596;3486;4110;40;322;678;257;459;2560;972;1806;502
201212;6040805;6;4;8;5;2;994;462;532;13;70;137;30;58;371;179;105;31;278;405;92;32;57;42;33;329;96;515;225;290;3;6;9;3;36;253;121;59;25;5208;2386;2822;43;206;413;145;289;1810;784;1180;338
201212;6040806;6;4;8;6;2;1068;519;549;6;64;142;67;74;397;148;141;29;254;419;114;24;47;33;6;370;169;472;206;266;3;3;3;9;52;262;56;58;26;7208;3260;3948;39;239;714;232;406;2546;996;1595;441
201212;6040807;6;4;8;7;2;1304;649;655;10;72;188;60;83;610;158;100;23;252;449;112;31;90;86;55;479;114;637;311;326;0;9;25;9;44;408;79;52;11;5844;2560;3284;46;213;486;147;335;1977;723;1149;768
201212;6040808;6;4;8;8;2;1452;688;764;28;148;266;89;101;649;98;61;12;192;372;120;41;198;68;73;554;146;586;268;318;4;3;64;19;59;336;55;40;6;4083;2003;2080;49;302;553;173;243;1938;354;407;64
201212;6040809;6;4;8;9;2;1456;725;731;15;71;177;62;89;684;181;128;49;311;464;89;22;116;57;60;623;114;902;446;456;6;18;36;19;59;511;112;98;43;5000;2415;2585;24;231;525;161;326;1893;656;920;264
201212;6040810;6;4;8;10;2;1786;857;929;6;100;263;91;122;765;208;178;53;381;599;115;37;199;52;43;674;182;961;447;514;0;19;50;45;75;507;121;105;39;6670;3134;3536;31;276;650;222;435;2259;860;1499;438
201212;7010101;7;1;1;1;1;3876;1989;1887;37;158;307;145;253;1960;495;420;101;693;1184;288;178;641;433;230;798;412;2068;1085;983;6;19;72;46;143;1250;289;213;30;9213;4760;4453;58;288;421;210;528;4246;1445;1494;523
201212;7010102;7;1;1;2;1;7733;3977;3756;81;397;880;318;782;3739;808;612;116;1047;1784;404;623;816;1767;707;1353;683;4462;2332;2130;9;39;182;116;490;2609;511;429;77;15037;8006;7031;119;564;1110;392;1389;7349;1961;1734;419
201212;7010103;7;1;1;3;1;3275;1621;1654;25;201;345;105;225;1694;392;251;37;721;1122;267;193;138;634;179;735;274;1835;946;889;0;25;67;40;158;1085;254;169;37;9743;4781;4962;77;407;711;201;663;4919;1353;1107;305
201212;7010104;7;1;1;4;1;7256;3634;3622;82;439;845;296;668;3443;703;662;118;818;1414;275;420;807;2390;628;930;667;4346;2217;2129;15;74;178;156;409;2385;494;535;100;13008;6723;6285;127;620;1022;349;1205;6766;1471;1215;233
201212;7020201;7;2;2;1;1;3190;1548;1642;21;205;310;122;223;1588;395;286;40;661;1036;246;237;277;479;133;685;343;1640;805;835;0;31;40;36;150;1000;180;179;24;10293;4874;5419;57;407;608;198;713;4728;1444;1650;488
201212;7020202;7;2;2;2;1;3469;1805;1664;37;262;313;101;310;1843;319;251;33;547;1049;315;306;213;665;259;638;339;1918;1037;881;6;33;58;29;184;1237;196;154;21;9521;4741;4780;77;438;504;165;889;4775;1146;1223;304
201212;7020203;7;2;2;3;1;6828;3481;3347;70;419;763;235;618;3453;697;484;89;1161;1754;362;439;229;1955;534;1248;669;3816;1948;1868;9;57;128;85;343;2308;464;360;62;16855;8416;8439;153;724;1237;382;1417;8845;2119;1481;497
201212;7020204;7;2;2;4;1;3638;1889;1749;51;272;327;94;379;1903;315;267;30;709;1140;271;282;145;821;242;634;374;2098;1115;983;9;22;49;42;235;1299;239;188;15;11081;5568;5513;109;531;599;187;995;6462;1204;866;128
201212;7030301;7;3;3;1;1;5426;2602;2824;58;378;720;189;417;2487;671;449;57;1148;1956;502;451;342;458;275;1359;585;2599;1255;1344;13;39;88;40;275;1508;355;242;39;23359;10836;12523;209;1065;1869;550;1505;10554;3514;3345;748
201212;7030302;7;3;3;2;1;2533;1238;1295;22;195;290;95;224;1160;334;194;19;475;763;194;109;142;435;116;652;316;1135;540;595;0;21;39;15;134;665;141;104;16;8996;4278;4718;53;427;688;247;656;4021;1380;1279;245
