"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"MH_E";"MH_EM";"MH_EW";"MH_U1";"MH_1U6";"MH_6U15";"MH_15U18";"MH_18U25";"MH_25U55";"MH_55U65";"MH_65U80";"MH_80U110";"HK_EU15";"HK_EU27";"HK_Polen";"HK_EheJug";"HK_EheSU";"HK_Turk";"HK_Arab";"HK_Sonst";"HK_NZOrd";"E_A";"E_AM";"E_AW";"E_AU1";"E_A1U6";"E_A6U15";"E_A15U18";"E_A18U25";"E_A25U55";"E_A55U65";"E_A65U80";"E_A80U110";"E_E";"E_EM";"E_EW";"E_U1";"E_1U6";"E_6U15";"E_15U18";"E_18U25";"E_25U55";"E_55U65";"E_65U80";"E_80U110"
200812;12214422;12;21;44;22;2;3325;1688;1637;45;284;480;196;285;1524;268;218;25;155;702;488;310;753;805;285;227;243;1487;734;753;10;40;159;85;97;862;102;123;9;7176;3544;3632;71;391;672;281;633;3054;739;1075;260
200812;12214423;12;21;44;23;2;1532;768;764;21;105;211;49;122;716;164;129;15;67;396;277;121;282;363;64;156;150;622;310;312;3;9;39;18;52;370;79;46;6;5425;2566;2859;39;174;367;117;398;2016;827;1250;237
200812;12214424;12;21;44;24;2;3140;1613;1527;59;254;395;112;295;1518;316;170;21;235;766;446;375;173;840;354;424;208;1724;901;823;9;28;154;37;185;959;226;114;12;9246;4561;4685;96;395;662;224;905;4162;1128;1341;333
200812;12214527;12;21;45;27;2;1650;830;820;6;105;185;66;136;746;214;173;19;273;528;204;176;93;365;52;224;212;861;449;412;0;9;30;18;85;455;129;128;7;10092;4669;5423;52;291;660;247;679;4145;1406;1891;721
200812;12214528;12;21;45;28;2;39;24;15;0;9;3;0;3;21;3;0;0;9;12;3;0;9;6;0;6;6;15;9;6;0;0;0;0;0;12;3;0;0;211;108;103;0;18;9;3;65;87;9;17;3
200812;12224229;12;22;42;29;2;625;304;321;10;48;110;29;31;236;84;63;14;161;260;67;52;41;25;3;147;97;234;107;127;0;6;6;6;21;111;43;30;11;5957;2890;3067;32;205;496;181;376;2098;1033;1290;246
200812;12224230;12;22;42;30;2;1682;755;927;16;104;290;93;126;672;231;135;15;359;666;194;92;64;180;34;371;275;575;242;333;0;3;28;12;48;315;90;70;9;17610;8545;9065;84;619;1572;567;1187;6620;2915;3314;732
200812;12231101;12;23;11;1;2;1660;818;842;9;126;282;80;92;702;240;102;27;406;659;192;97;92;116;51;324;321;638;318;320;0;18;33;9;42;353;119;43;21;16390;7824;8566;74;608;1412;493;990;5934;2688;3364;827
200812;12231102;12;23;11;2;2;1767;838;929;21;121;329;83;95;730;223;139;26;401;706;201;83;96;89;54;406;333;646;283;363;0;10;24;12;54;356;110;64;16;16942;8129;8813;107;674;1627;487;913;6007;2548;3577;1002
200812;12301203;12;30;12;3;2;2182;1218;964;21;114;213;117;177;1098;261;155;26;231;692;391;165;163;450;198;330;184;998;565;433;0;18;45;45;63;603;126;84;14;12889;6474;6415;69;348;689;344;970;5230;1855;2701;683
200812;12301204;12;30;12;4;2;894;422;472;13;69;110;54;75;404;110;50;9;226;379;116;40;54;121;54;151;95;364;168;196;0;11;18;9;30;207;54;29;6;5904;2808;3096;42;200;528;223;412;2317;858;1013;311
200812;12301205;12;30;12;5;2;621;314;307;6;47;100;55;51;254;75;30;3;114;230;91;31;53;67;12;123;105;252;128;124;3;9;12;13;25;141;27;19;3;4884;2315;2569;25;190;397;151;358;1893;748;812;310
200812;12301206;12;30;12;6;2;544;276;268;6;31;93;41;32;219;79;36;7;104;205;101;41;28;64;21;103;82;179;87;92;0;0;9;6;9;99;31;18;7;4908;2424;2484;24;133;434;177;367;1835;803;950;185
200812;12302107;12;30;21;7;2;696;366;330;3;43;82;50;78;315;85;37;3;103;176;49;37;32;170;43;129;109;212;114;98;0;0;9;10;9;136;32;13;3;2861;1426;1435;9;92;200;130;235;1034;485;568;108
200812;12302108;12;30;21;8;2;3650;1751;1899;56;399;601;168;335;1525;346;168;52;213;1230;925;188;494;750;190;497;301;1341;656;685;15;47;154;52;112;743;136;76;6;12774;5865;6909;116;710;1292;413;931;4259;1783;2628;642
200812;12302109;12;30;21;9;2;3891;1898;1993;72;426;746;187;354;1636;284;151;35;262;1145;781;270;535;797;422;495;227;1703;795;908;15;74;260;84;159;938;102;58;13;9991;4735;5256;119;680;1215;367;862;3630;1222;1550;346
200812;12302110;12;30;21;10;2;3301;1623;1678;55;320;662;169;295;1397;211;168;24;198;999;743;244;307;755;330;383;283;1277;614;663;13;31;186;78;128;687;92;56;6;9263;4378;4885;99;547;1138;361;791;3460;1083;1499;285
200812;12302211;12;30;22;11;2;518;252;266;3;25;54;44;47;230;68;38;9;37;147;107;63;39;112;27;70;60;179;100;79;0;0;6;12;8;104;27;13;9;3212;1517;1695;16;65;199;105;227;1159;501;785;155
200812;12302212;12;30;22;12;2;1330;688;642;7;91;218;61;131;580;131;90;21;99;505;385;70;167;236;82;157;113;472;236;236;0;6;40;15;58;252;55;37;9;5008;2413;2595;34;224;528;182;456;1890;563;943;188
200812;12304313;12;30;43;13;2;819;384;435;15;35;126;33;56;385;88;75;6;144;351;165;91;34;151;21;86;85;381;173;208;0;3;18;6;34;229;41;44;6;6239;3099;3140;43;171;438;124;493;2818;759;1109;284
200812;12304314;12;30;43;14;2;1026;464;562;25;55;131;57;65;454;140;90;9;144;378;183;89;46;190;33;122;168;394;207;187;0;3;15;15;19;226;71;36;9;9707;4482;5225;76;271;641;222;669;3646;1461;2043;678
200812;2010101;2;1;1;1;1;4403;2261;2142;51;299;649;231;571;2093;300;166;43;347;808;323;165;373;1174;788;708;387;2460;1290;1170;16;44;180;82;352;1459;170;129;28;6320;3405;2915;61;343;712;249;823;3103;562;367;100
200812;2010102;2;1;1;2;1;8426;4214;4212;137;837;1343;381;779;3817;582;460;90;430;1057;485;461;588;3232;1437;695;956;4099;2069;2030;16;101;369;165;369;2346;348;321;64;12786;6336;6450;150;899;1512;476;1194;5676;1219;1276;384
200812;2010103;2;1;1;3;1;9064;4639;4425;150;789;1294;407;879;4256;683;546;60;408;1020;487;240;194;5253;604;689;1064;4863;2529;2334;30;66;415;192;466;2780;441;428;45;14652;7280;7372;181;899;1479;485;1285;6753;1331;1728;511
200812;2010104;2;1;1;4;1;3321;1707;1614;50;294;591;161;370;1369;262;194;30;182;279;67;71;63;1702;587;209;410;1793;935;858;3;51;186;81;193;961;154;143;21;4995;2495;2500;59;342;658;209;489;2198;504;422;114
200812;2020201;2;2;2;1;1;139;78;61;0;19;6;0;9;81;15;9;0;32;47;15;3;13;21;6;40;9;93;53;40;0;0;0;0;6;66;12;9;0;292;169;123;0;22;12;3;32;172;39;12;0
200812;2020202;2;2;2;2;1;2295;1178;1117;24;152;250;85;258;1153;199;159;15;398;638;179;172;83;497;298;412;195;1491;785;706;3;25;89;29;175;893;142;123;12;5628;2869;2759;51;268;428;146;576;3091;556;433;79
200812;2020203;2;2;2;3;1;3477;1832;1645;40;237;354;107;272;1977;284;184;22;791;1101;227;247;89;775;271;705;289;2161;1135;1026;3;39;89;48;197;1413;200;157;15;9827;4993;4834;102;477;612;203;794;5711;1010;722;196
200812;2020204;2;2;2;4;1;4549;2410;2139;47;228;456;173;402;2499;426;265;53;978;1445;327;342;127;1071;318;937;309;3036;1635;1401;6;37;134;95;307;1905;300;211;41;11989;6184;5805;113;500;811;279;999;7046;1155;880;206
200812;2020205;2;2;2;5;1;5624;2970;2654;59;399;621;181;462;3017;485;360;40;1284;1624;236;330;103;1767;373;1009;418;3546;1893;1653;15;42;177;72;315;2204;363;318;40;14723;7543;7180;126;732;1100;334;1134;8836;1290;983;188
200812;2020206;2;2;2;6;1;7893;4140;3753;79;568;910;267;739;4271;593;429;37;1348;2010;460;556;169;2410;1047;1208;493;5203;2777;2426;12;100;340;117;512;3259;463;363;37;18099;9247;8852;189;879;1329;417;1505;10721;1561;1183;315
200812;2030301;2;3;3;1;1;6103;3127;2976;75;367;720;250;709;2880;594;456;52;596;775;76;122;41;3740;280;513;632;3991;2091;1900;3;43;287;139;400;2151;506;413;49;9344;4861;4483;98;474;853;292;977;4995;912;651;92
200812;2030302;2;3;3;2;1;7069;3724;3345;99;538;860;232;761;3507;501;533;38;840;1181;186;257;89;3650;399;854;639;4522;2456;2066;25;56;294;114;518;2625;416;442;32;13160;6892;6268;159;729;1101;318;1202;7388;1037;1048;178
200812;2030401;2;3;4;1;1;6799;3558;3241;79;457;726;197;663;3694;554;394;35;1253;1745;302;350;107;2518;484;1058;537;4486;2395;2091;6;66;239;93;447;2860;432;324;19;14914;7701;7213;163;724;957;284;1280;9219;1195;909;183
200812;2030402;2;3;4;2;1;5456;2849;2607;47;277;545;171;544;2925;474;439;34;1035;1480;318;221;57;2426;153;706;413;3897;2033;1864;10;35;212;115;367;2328;400;396;34;11369;5965;5404;111;456;762;252;981;7135;857;732;83
200812;2040501;2;4;5;1;1;980;475;505;20;116;101;55;62;469;49;87;21;68;255;64;40;151;35;81;402;16;546;251;295;3;18;46;28;44;363;15;26;3;5525;2605;2920;39;208;263;105;360;1996;640;1523;391
200812;2040502;2;4;5;2;1;1044;516;528;20;90;124;36;84;559;72;49;10;152;302;77;68;157;44;29;408;36;594;303;291;0;16;29;24;49;407;51;15;3;6472;3046;3426;59;215;307;96;652;3121;575;1078;369
200812;2040503;2;4;5;3;1;1392;716;676;21;90;152;26;171;804;71;44;13;359;586;118;85;107;56;39;485;34;937;500;437;3;12;45;20;146;662;40;6;3;9355;4631;4724;106;384;406;99;970;5385;540;970;495
200812;2040701;2;4;7;1;1;3185;1659;1526;33;271;301;84;464;1707;121;154;50;286;747;215;229;634;187;159;1160;69;2187;1137;1050;9;70;125;45;404;1419;64;42;9;11782;5558;6224;73;438;539;189;1238;4930;1049;2488;838
200812;2040702;2;4;7;2;1;1517;793;724;30;71;96;19;169;980;76;64;12;402;719;153;45;165;47;22;458;61;1015;564;451;7;3;30;3;131;766;51;24;0;9968;5066;4902;124;363;386;102;1063;5882;701;1064;283
200812;2040703;2;4;7;3;1;178;79;99;0;9;38;13;21;94;3;0;0;13;35;16;33;9;30;19;49;3;118;54;64;0;3;19;6;21;66;3;0;0;526;261;265;3;24;72;19;87;279;30;9;3
200812;2050601;2;5;6;1;1;1402;748;654;18;107;78;39;189;879;60;28;4;396;557;87;104;119;50;72;454;46;1042;565;477;3;30;27;29;156;735;44;18;0;8111;4388;3723;87;296;285;100;1161;5328;343;445;66
200812;2050602;2;5;6;2;1;3376;1768;1608;45;257;301;54;390;2163;99;61;6;957;1463;310;186;366;118;92;1052;99;2314;1216;1098;7;52;83;36;306;1722;71;34;3;18022;9326;8696;238;924;863;179;2164;11938;755;662;299
200812;2050801;2;5;8;1;1;3484;1818;1666;52;258;314;59;459;2211;87;30;14;931;1376;257;315;280;107;82;1199;125;2528;1356;1172;12;55;135;46;361;1841;57;21;0;17312;8952;8360;203;777;815;175;2420;11333;756;642;191
200812;2050802;2;5;8;2;1;3421;1892;1529;33;192;137;32;449;2426;95;54;3;1323;1806;268;92;220;127;91;1011;74;2548;1389;1159;15;22;24;20;370;1991;73;30;3;18434;9668;8766;240;792;637;167;2197;13099;551;604;147
200812;2050803;2;5;8;3;1;1110;642;468;19;52;83;40;157;687;48;24;0;261;522;137;68;113;118;45;213;31;807;482;325;6;13;33;22;129;559;33;12;0;6153;3230;2923;78;233;235;92;905;3697;366;438;109
200812;2050804;2;5;8;4;1;299;147;152;18;40;24;13;7;161;18;15;3;40;102;31;9;39;13;9;104;23;143;71;72;0;3;3;7;3;112;9;6;0;2499;1245;1254;45;202;206;34;82;1441;215;206;68
200812;3010101;3;1;1;1;2;192;118;74;0;13;10;3;21;99;18;22;6;19;96;46;3;27;6;9;34;17;103;66;37;0;3;3;0;15;73;3;3;3;2848;1465;1383;21;121;165;54;311;1284;340;463;89
200812;3010102;3;1;1;2;2;788;425;363;9;82;73;15;59;372;67;74;37;33;239;116;21;275;38;38;159;18;352;202;150;3;9;10;3;35;252;24;13;3;10515;4932;5583;75;504;709;230;1058;3980;1384;1981;594
200812;3010104;3;1;1;4;2;22;16;6;3;4;3;0;3;9;0;0;0;13;22;9;0;0;0;0;0;0;12;9;3;0;0;3;0;0;9;0;0;0;189;111;78;3;10;22;0;9;126;3;16;0
200812;3020203;3;2;2;3;2;50;29;21;0;4;4;6;6;18;3;9;0;12;21;3;4;15;0;0;10;0;18;12;6;0;0;0;0;3;12;0;3;0;1911;975;936;10;53;132;43;113;818;268;411;63
200812;3020209;3;2;2;9;2;1140;561;579;15;108;154;42;154;509;65;83;10;189;475;144;46;132;60;23;328;76;639;315;324;0;13;42;24;129;380;39;12;0;12605;6072;6533;160;707;976;253;992;6149;1300;1602;466
200812;3020210;3;2;2;10;2;681;337;344;16;67;102;15;18;376;39;45;3;99;282;128;22;123;48;31;121;54;282;149;133;0;3;21;6;12;216;15;9;0;9543;4710;4833;102;503;756;183;711;4774;979;1242;293
200812;3020307;3;2;3;7;2;1532;755;777;24;133;297;61;97;687;98;105;30;126;461;205;65;631;117;34;154;70;445;216;229;0;9;30;18;21;325;21;18;3;16396;8053;8343;148;825;1613;454;1314;7725;1657;2243;417
200812;3030405;3;3;4;5;2;800;382;418;13;64;122;33;62;380;36;75;15;59;238;95;56;357;21;0;98;30;260;128;132;0;15;25;10;12;180;9;9;0;10347;4911;5436;135;609;888;259;1047;4786;885;1439;299
200812;3030406;3;3;4;6;2;433;237;196;3;24;68;6;38;184;44;50;16;65;173;46;9;132;12;9;67;31;136;69;67;0;0;0;0;13;92;25;0;6;8175;4036;4139;30;309;745;207;728;3657;1022;1231;246
200812;3030711;3;3;7;11;2;272;138;134;0;25;31;12;24;113;21;37;9;34;127;58;0;64;3;15;38;25;73;37;36;0;3;0;3;6;51;6;4;0;6499;3225;3274;39;211;479;161;526;2890;860;1057;276
200812;3030715;3;3;7;15;2;396;207;189;7;30;63;15;24;192;29;27;9;41;160;45;21;40;31;20;81;43;147;86;61;3;3;9;0;15;96;10;11;0;6569;3269;3300;39;211;488;143;624;3003;871;940;250
200812;3030716;3;3;7;16;2;24;6;18;0;0;0;0;3;18;0;0;3;6;12;3;0;6;0;0;3;3;12;6;6;0;0;0;0;0;12;0;0;0;1156;571;585;11;16;58;21;84;452;158;317;39
200812;3040508;3;4;5;8;2;706;350;356;11;42;158;42;42;318;60;27;6;85;180;67;31;228;127;6;83;51;173;86;87;0;0;16;9;9;109;24;6;0;4349;2181;2168;34;190;516;170;316;2033;433;552;105
200812;3040512;3;4;5;12;2;870;441;429;18;71;137;20;93;414;52;56;9;127;293;108;52;110;120;43;169;83;341;182;159;0;0;12;6;50;232;28;13;0;9175;4455;4720;90;422;692;182;637;4174;1042;1670;266
200812;3040513;3;4;5;13;2;358;176;182;6;31;67;15;15;179;26;19;0;86;145;35;18;49;51;12;39;44;137;58;79;0;6;9;6;12;88;10;6;0;3033;1458;1575;25;152;306;90;210;1344;307;397;202
200812;3040614;3;4;6;14;2;2637;1414;1223;58;246;304;50;181;1389;202;163;44;520;1213;375;127;406;74;104;586;127;1386;772;614;6;24;39;25;116;1020;109;43;4;31136;14530;16606;392;1717;2243;507;2269;14693;2578;5157;1580
200812;3040818;3;4;8;18;2;2655;1406;1249;50;190;243;64;230;1439;196;204;39;514;1154;297;125;387;116;172;615;86;1607;871;736;9;27;54;27;166;1114;130;62;18;31452;14985;16467;327;1378;1679;471;2736;15832;2842;4854;1333
200812;3050919;3;5;9;19;2;236;115;121;6;23;15;0;6;145;18;20;3;43;113;36;3;62;6;9;40;3;106;56;50;0;0;3;0;6;88;6;3;0;4875;2297;2578;49;154;241;72;398;2277;468;969;247
200812;3050920;3;5;9;20;2;448;216;232;7;59;57;15;28;202;34;40;6;48;173;51;21;103;15;3;98;35;211;100;111;0;6;15;3;16;155;13;3;0;5802;2765;3037;68;278;306;98;433;2644;544;1048;383
200812;3050923;3;5;9;23;2;792;433;359;3;69;83;19;74;460;46;26;12;121;384;157;47;102;25;21;195;18;483;274;209;0;6;25;13;42;357;31;6;3;7721;4021;3700;76;328;403;146;860;4441;578;680;209
200812;3050924;3;5;9;24;2;562;318;244;15;64;53;20;65;291;36;15;3;101;247;100;40;55;35;24;137;24;361;203;158;3;5;18;10;56;230;27;9;3;5194;2678;2516;71;333;328;90;624;2879;365;384;120
200812;3050925;3;5;9;25;2;664;313;351;3;63;85;44;68;327;39;32;3;97;263;98;36;95;33;15;194;28;409;198;211;0;9;21;37;40;258;24;20;0;7805;3709;4096;69;439;619;155;732;3976;511;1080;224
200812;3051017;3;5;10;17;2;508;326;182;3;18;38;24;28;337;27;15;18;32;267;198;9;144;6;9;61;12;223;139;84;3;0;17;6;19;166;3;3;6;3813;1952;1861;36;127;253;93;422;2049;325;417;91
200812;3051021;3;5;10;21;2;398;187;211;10;31;23;0;49;215;39;28;3;49;153;45;18;83;18;9;105;12;249;119;130;3;6;7;0;34;181;15;3;0;6293;2932;3361;50;223;246;79;575;2439;669;1665;347
200812;3051022;3;5;10;22;2;210;101;109;3;15;24;9;18;95;22;15;9;19;86;24;12;48;25;12;18;9;95;49;46;0;0;3;0;12;59;9;6;6;4494;2064;2430;43;181;278;113;407;1917;433;884;238
200812;3061126;3;6;11;26;1;2244;1209;1035;21;146;131;24;213;1559;71;70;9;826;1142;183;60;193;65;85;638;61;1608;869;739;0;12;41;18;188;1267;38;38;6;13622;7002;6620;176;629;601;126;1262;8895;751;842;340
200812;3061131;3;6;11;31;1;2085;1097;988;31;131;93;22;209;1524;47;19;9;918;1173;155;31;155;27;39;639;21;1549;810;739;0;10;22;12;190;1258;41;10;6;9606;5009;4597;127;527;327;106;775;6835;464;351;94
200812;3061227;3;6;12;27;1;2083;1079;1004;37;150;126;9;182;1475;49;40;15;717;1033;164;47;167;50;42;710;34;1502;783;719;6;15;44;3;143;1223;34;28;6;13438;6587;6851;166;608;517;99;1191;8291;905;1220;441
200812;3061228;3;6;12;28;1;1287;631;656;31;123;112;15;117;734;79;55;21;293;559;130;50;139;63;51;410;15;808;397;411;6;28;30;9;98;573;48;13;3;11777;5753;6024;112;434;437;118;1200;6278;862;1789;547
200812;3061332;3;6;13;32;1;4432;2249;2183;66;358;294;61;414;3043;132;55;9;1855;2340;227;129;261;87;118;1394;103;3079;1616;1463;9;42;36;27;349;2489;90;37;0;20699;10590;10109;305;1266;1118;225;1405;14785;784;598;213
200812;3061429;3;6;14;29;1;647;306;341;15;56;78;34;50;273;49;74;18;67;263;67;33;86;34;44;169;18;324;143;181;3;12;22;12;34;212;19;10;0;10138;4587;5551;55;256;405;147;737;3139;1479;3112;808
200812;3061430;3;6;14;30;1;309;180;129;9;21;30;3;36;123;32;49;6;37;122;19;28;69;13;9;65;3;173;111;62;6;0;10;0;27;98;19;10;3;2855;1376;1479;25;74;146;33;194;1101;319;817;146
200812;3061434;3;6;14;34;1;688;373;315;12;43;34;13;59;476;24;21;6;211;332;54;12;67;13;25;224;15;479;252;227;0;3;13;6;53;377;15;6;6;4919;2515;2404;55;192;184;50;497;3041;316;422;162
200812;3061435;3;6;14;35;1;600;298;302;16;56;60;24;52;344;27;15;6;161;230;36;24;52;6;20;253;15;405;193;212;6;15;28;15;43;283;12;3;0;3861;1890;1971;47;169;216;75;393;2098;291;427;145
200812;3061441;3;6;14;41;1;64;28;36;3;12;7;0;6;33;3;0;0;9;12;0;15;9;3;3;22;0;33;18;15;0;0;3;0;3;27;0;0;0;578;285;293;11;59;51;6;42;311;39;47;12
200812;3071536;3;7;15;36;1;2582;1354;1228;41;239;143;36;206;1806;55;46;10;1083;1350;115;62;167;66;49;821;67;1834;970;864;6;39;28;21;182;1483;36;33;6;9795;5105;4690;155;656;490;124;620;6985;336;325;104
200812;3071537;3;7;15;37;1;3232;1636;1596;68;282;266;12;253;2170;134;41;6;1434;1773;164;48;241;43;83;977;67;2285;1153;1132;12;52;58;3;217;1829;96;18;0;13882;7157;6725;225;877;916;131;896;9360;767;598;112
200812;3071633;3;7;16;33;1;318;162;156;9;38;50;13;28;135;21;24;0;34;82;15;34;62;25;21;91;3;171;81;90;3;7;10;6;19;114;3;9;0;2531;1229;1302;15;89;185;63;219;1105;368;372;115
200812;3071638;3;7;16;38;1;3160;1574;1586;62;236;238;69;284;2108;115;42;6;1165;1599;203;53;266;64;72;1048;58;2213;1107;1106;10;22;52;30;236;1754;85;18;6;15559;7880;7679;233;954;893;231;1212;10199;770;908;159
200812;3071639;3;7;16;39;1;2212;1149;1063;39;221;153;15;194;1426;80;78;6;895;1237;196;89;161;64;46;542;73;1510;815;695;3;12;38;6;178;1185;46;39;3;11776;5891;5885;198;889;663;116;818;7546;629;688;229
200812;4010101;4;1;1;1;2;3110;1574;1536;39;213;295;97;231;1621;369;199;46;211;926;617;247;319;598;158;567;295;1474;757;717;9;27;50;38;102;924;201;96;27;9697;4496;5201;75;346;547;198;683;3975;1281;1774;818
200812;4010102;4;1;1;2;2;135;92;43;0;0;9;8;12;73;18;12;3;19;55;15;3;0;3;31;28;15;97;66;31;0;0;3;0;9;61;12;9;3;708;401;307;3;10;23;21;38;326;107;141;39
200812;4010103;4;1;1;3;2;2705;1317;1388;51;220;340;114;212;1309;234;196;29;114;686;517;161;519;657;183;263;236;1131;544;587;6;15;88;34;67;676;133;95;17;7040;3262;3778;69;300;531;192;506;2763;745;1538;396
200812;4020204;4;2;2;4;2;27;18;9;0;6;6;3;0;3;3;6;0;12;18;0;0;0;0;0;9;0;21;12;9;0;6;0;3;0;3;3;6;0;134;79;55;0;9;17;3;9;54;27;12;3
200812;4020205;4;2;2;5;2;251;135;116;0;13;43;9;21;122;15;18;10;68;108;18;22;18;22;7;61;13;139;69;70;0;0;10;6;18;80;6;15;4;1267;632;635;7;47;113;19;89;511;192;225;64
200812;4020206;4;2;2;6;2;410;211;199;6;24;36;15;20;195;48;57;9;79;146;43;24;46;24;21;101;48;200;99;101;3;3;6;3;3;110;39;24;9;2599;1146;1453;12;48;69;31;85;695;497;878;284
200812;4020207;4;2;2;7;2;543;281;262;10;20;78;27;15;279;70;38;6;136;187;39;35;44;52;40;123;62;272;134;138;0;0;18;3;15;180;31;22;3;2459;1163;1296;16;58;205;52;85;1034;331;520;158
200812;4020208;4;2;2;8;2;558;265;293;0;36;95;19;31;265;64;42;6;178;274;71;15;30;21;9;120;89;296;146;150;0;6;21;3;19;174;37;33;3;2701;1297;1404;19;113;285;80;134;956;389;599;126
200812;4020209;4;2;2;9;2;1094;549;545;3;47;74;39;224;604;66;18;19;271;432;71;12;90;7;45;397;111;792;416;376;0;9;6;3;211;520;25;9;9;3134;1549;1585;10;129;259;112;405;1266;358;433;162
200812;4020310;4;2;3;10;2;270;138;132;3;22;18;3;47;165;6;6;0;15;70;19;9;15;10;46;114;6;222;117;105;0;19;12;3;44;132;6;6;0;671;344;327;3;25;18;10;126;312;75;88;14
200812;4020311;4;2;3;11;2;3130;1508;1622;41;214;375;109;233;1501;405;199;53;700;1176;309;151;284;324;154;726;315;1676;787;889;6;27;101;25;142;1015;226;97;37;13696;6224;7472;87;472;878;259;814;5061;2206;2936;983
200812;4020312;4;2;3;12;2;1094;566;528;13;58;116;19;55;591;125;90;27;196;366;94;70;113;82;51;299;113;592;324;268;0;10;31;7;39;380;67;43;15;4767;2183;2584;34;134;287;84;221;1890;711;987;419
200812;4020313;4;2;3;13;2;1756;889;867;18;97;179;58;121;885;230;141;27;266;581;216;160;137;225;104;387;162;966;479;487;0;24;21;16;75;560;139;107;24;6456;3120;3336;52;184;344;139;460;2926;887;1174;290
200812;4020314;4;2;3;14;2;12;12;0;0;0;0;0;0;9;0;3;0;9;12;3;0;0;0;0;0;0;12;12;0;0;0;0;0;0;9;0;3;0;12;12;0;0;0;0;0;0;9;0;3;0
200812;4030415;4;3;4;15;1;1212;636;576;10;63;63;22;149;716;86;82;21;133;350;141;64;128;132;145;321;72;864;449;415;3;3;18;3;106;608;62;46;15;2518;1222;1296;19;69;94;33;249;1133;265;393;263
200812;4030416;4;3;4;16;1;4513;2247;2266;46;273;481;193;407;2187;516;376;34;527;990;337;235;306;1373;276;878;455;2636;1333;1303;4;24;118;91;257;1475;346;297;24;9837;4819;5018;93;470;794;270;869;4924;1297;927;193
200812;4030417;4;3;4;17;1;3244;1588;1656;32;209;323;89;232;1761;374;188;36;661;1058;235;298;290;411;160;743;284;1883;938;945;0;8;94;22;149;1223;225;138;24;10055;4795;5260;81;416;641;213;697;5001;1423;1212;371
200812;4030518;4;3;5;18;1;3289;1662;1627;56;192;272;109;262;1834;321;207;36;387;782;288;241;154;726;216;852;318;1911;968;943;3;32;72;44;145;1229;204;152;30;8967;4372;4595;88;313;461;175;762;4670;1140;1063;295
200812;4030519;4;3;5;19;1;1897;1021;876;21;123;202;52;156;1025;201;102;15;251;537;235;133;117;310;187;461;152;1135;620;515;6;24;61;18;100;702;141;71;12;5019;2559;2460;32;198;297;110;457;2675;607;518;125
200812;4030620;4;3;6;20;1;3162;1594;1568;35;218;295;84;271;1643;354;224;38;311;883;416;218;407;442;285;630;297;1767;916;851;6;39;86;37;140;1080;225;125;29;8297;3902;4395;67;330;494;157;661;3793;1084;1224;487
200812;4030621;4;3;6;21;1;1357;707;650;18;79;146;30;132;726;125;83;18;188;397;141;132;184;236;77;249;82;824;448;376;0;12;51;18;89;512;76;51;15;2753;1468;1285;27;103;198;52;296;1513;295;226;43
200812;4030622;4;3;6;22;1;4029;2055;1974;30;239;424;97;318;2112;537;229;43;661;1176;396;332;396;643;280;845;357;2376;1241;1135;3;51;120;39;204;1405;358;159;37;9786;4782;5004;48;363;605;163;800;4621;1438;1358;390
200812;4030623;4;3;6;23;1;2121;987;1134;15;140;166;77;236;1055;211;178;43;258;519;150;123;421;252;149;506;151;1292;570;722;3;27;44;30;174;730;143;110;31;4198;1973;2225;21;174;214;108;408;1941;570;582;180
200812;4030724;4;3;7;24;1;2010;965;1045;16;157;190;61;177;892;248;179;90;376;686;208;144;252;163;148;440;177;1121;545;576;0;28;45;15;109;600;150;111;63;6284;2831;3453;34;270;413;132;460;2608;971;1010;386
200812;4030725;4;3;7;25;1;3767;1905;1862;15;196;340;99;289;2121;428;219;60;965;1492;328;266;277;271;234;987;240;2419;1222;1197;0;38;78;24;200;1586;281;165;47;11288;5523;5765;82;461;692;232;819;5787;1687;1230;298
200812;4030726;4;3;7;26;1;2019;958;1061;22;128;173;48;137;1050;231;196;34;361;671;207;96;265;166;123;569;129;1225;591;634;0;15;57;21;79;766;140;113;34;5174;2416;2758;37;198;273;104;342;2457;799;782;182
200812;4030827;4;3;8;27;1;5127;2650;2477;78;305;458;153;373;2747;572;364;77;902;1506;397;479;473;648;486;1228;307;3249;1702;1547;12;63;145;54;240;1999;404;273;59;10765;5429;5336;110;423;676;210;785;5574;1439;1257;291
200812;4030828;4;3;8;28;1;3520;1809;1711;38;176;235;85;220;2037;451;236;42;802;1179;226;251;242;332;243;1028;245;2291;1211;1080;12;36;46;47;168;1494;284;168;36;9161;4605;4556;65;299;448;158;548;4802;1453;1115;273
200812;4030929;4;3;9;29;1;2187;1102;1085;15;115;165;63;151;1147;317;157;57;511;744;168;152;261;149;134;564;183;1321;697;624;3;6;49;27;89;794;203;108;42;5924;2918;3006;30;217;324;120;367;2905;935;800;226
200812;4030930;4;3;9;30;1;1983;1057;926;26;68;174;41;99;1066;288;170;51;565;786;125;130;167;144;105;501;150;1281;711;570;6;9;27;19;69;793;213;115;30;5324;2689;2635;51;152;291;80;261;2569;906;806;208
200812;4030931;4;3;9;31;1;1520;791;729;24;52;90;20;83;849;211;134;57;350;539;139;94;201;60;73;447;106;1007;542;465;9;3;30;10;58;631;124;97;45;3377;1728;1649;34;79;114;36;190;1632;548;551;193
