"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"MH_E";"MH_EM";"MH_EW";"MH_U1";"MH_1U6";"MH_6U15";"MH_15U18";"MH_18U25";"MH_25U55";"MH_55U65";"MH_65U80";"MH_80U110";"HK_EU15";"HK_EU28";"HK_Polen";"HK_EheJug";"HK_EheSU";"HK_Turk";"HK_Arab";"HK_Sonst";"HK_NZOrd";"E_A";"E_AM";"E_AW";"E_AU1";"E_A1U6";"E_A6U15";"E_A15U18";"E_A18U25";"E_A25U55";"E_A55U65";"E_A65U80";"E_A80U110";"E_E";"E_EM";"E_EW";"E_U1";"E_1U6";"E_6U15";"E_15U18";"E_18U25";"E_25U55";"E_55U65";"E_65U80";"E_80U110"
201312;12214421;12;21;44;21;2;735;376;359;18;71;66;21;79;375;68;34;3;70;303;170;41;33;113;49;136;60;380;195;185;7;15;16;6;52;232;33;16;3;2515;1239;1276;31;122;147;42;203;1185;310;354;121
201312;12214422;12;21;44;22;2;4051;2140;1911;58;301;523;166;471;1875;373;245;39;312;1268;521;328;602;841;284;390;338;2047;1127;920;12;75;129;52;260;1191;186;127;15;7804;3953;3851;92;430;670;220;833;3438;822;1072;227
201312;12214423;12;21;44;23;2;1844;943;901;24;126;229;81;136;842;212;166;28;133;561;303;127;303;425;77;179;172;792;396;396;8;15;33;17;65;504;83;55;12;5528;2667;2861;33;199;348;132;394;2127;725;1287;283
201312;12214424;12;21;44;24;2;4140;2115;2025;71;336;540;142;411;2041;367;211;21;277;1341;599;367;269;945;448;453;317;2275;1201;1074;16;103;130;69;244;1362;204;141;6;9934;4958;4976;107;492;727;221;975;4549;1236;1310;317
201312;12214527;12;21;45;27;2;1768;854;914;25;77;219;64;120;831;211;199;22;288;699;231;72;102;338;93;272;192;854;417;437;6;10;22;22;67;473;126;112;16;10198;4690;5508;55;300;566;215;615;4056;1350;2221;820
201312;12214528;12;21;45;28;2;82;31;51;0;0;9;9;27;25;6;6;0;6;18;9;0;6;6;0;24;28;27;15;12;0;0;0;6;6;9;3;3;0;227;112;115;0;0;12;15;69;95;15;18;3
201312;12224229;12;22;42;29;2;713;349;364;9;44;124;57;42;256;99;70;12;144;299;96;21;75;38;36;140;104;253;123;130;0;0;12;21;15;128;32;39;6;5988;2938;3050;36;210;481;219;316;2049;949;1442;286
201312;12224230;12;22;42;30;2;1909;875;1034;19;144;288;94;105;745;284;204;26;445;863;272;60;106;222;41;358;259;642;284;358;3;13;18;6;45;336;114;95;12;17784;8686;9098;113;692;1466;534;1051;6439;2939;3711;839
201312;12231101;12;23;11;1;2;1816;866;950;4;108;276;121;94;746;242;191;34;448;827;252;53;104;120;53;400;259;714;352;362;0;15;37;7;45;397;98;90;25;16213;7726;8487;85;598;1339;479;889;5666;2490;3784;883
201312;12231102;12;23;11;2;2;1897;891;1006;15;149;290;124;85;706;287;202;39;448;847;242;60;102;116;53;415;304;645;277;368;0;6;13;9;51;327;115;105;19;16695;8022;8673;103;690;1566;573;819;5640;2374;3900;1030
201312;12301203;12;30;12;3;2;3365;1799;1566;53;237;419;111;354;1573;351;240;27;260;974;483;400;367;528;292;568;236;1944;1039;905;27;113;193;48;246;1009;167;128;13;14212;7186;7026;107;515;896;321;1149;5611;1851;2916;846
201312;12301204;12;30;12;4;2;1191;567;624;9;60;205;86;77;526;129;84;15;194;448;166;23;107;184;86;264;79;488;223;265;6;9;41;31;37;279;48;28;9;6220;2935;3285;39;226;516;251;465;2309;872;1223;319
201312;12301205;12;30;12;5;2;728;375;353;16;41;112;48;52;332;69;55;3;150;330;129;23;83;65;38;115;74;245;131;114;0;0;6;9;28;154;27;21;0;4848;2321;2527;43;165;407;132;330;1879;681;921;290
201312;12301206;12;30;12;6;2;614;294;320;6;49;80;39;34;253;95;55;3;108;247;117;24;34;58;12;149;90;210;100;110;0;0;12;6;12;109;32;36;3;4800;2364;2436;21;189;385;152;307;1734;798;1018;196
201312;12302107;12;30;21;7;2;1016;501;515;7;60;130;55;97;473;96;91;7;108;254;88;37;52;336;63;151;123;381;194;187;0;9;10;9;40;218;28;60;7;2998;1447;1551;13;105;214;104;262;1101;403;687;109
201312;12302108;12;30;21;8;2;5131;2533;2598;90;508;911;281;425;2129;432;295;60;254;1610;1071;308;536;1193;463;632;389;2173;1068;1105;25;100;176;110;243;1240;146;124;9;13934;6578;7356;142;840;1541;515;1050;4788;1590;2758;710
201312;12302109;12;30;21;9;2;4938;2449;2489;83;546;852;252;423;2082;378;273;49;345;1411;804;371;586;1125;440;700;305;2426;1161;1265;27;150;257;93;261;1361;162;103;12;10692;5136;5556;124;809;1219;387;913;3987;1128;1664;461
201312;12302110;12;30;21;10;2;4622;2309;2313;70;543;851;237;418;1947;330;190;36;292;1102;691;275;724;1006;512;662;341;2124;1052;1072;15;155;251;89;247;1133;135;81;18;9514;4580;4934;113;721;1213;390;839;3609;968;1372;289
201312;12302211;12;30;22;11;2;716;374;342;9;31;105;29;66;327;92;51;6;68;197;90;82;51;141;34;115;96;257;133;124;3;0;9;12;27;148;34;24;0;3266;1602;1664;18;74;199;59;235;1195;474;823;189
201312;12302212;12;30;22;12;2;1650;842;808;27;151;288;82;136;689;147;110;20;154;587;356;119;168;287;144;241;104;705;345;360;3;36;59;30;70;411;56;30;10;5328;2618;2710;48;317;625;202;439;2027;544;932;194
201312;12304313;12;30;43;13;2;1065;566;499;13;76;103;53;104;505;124;84;3;157;480;219;89;53;141;45;154;103;541;282;259;6;15;26;6;61;322;57;45;3;6420;3179;3241;40;220;346;149;503;2892;874;1101;295
201312;12304314;12;30;43;14;2;1195;559;636;9;75;125;28;66;577;143;158;14;127;473;259;53;88;179;37;198;167;514;249;265;0;6;6;0;47;306;62;79;8;9635;4449;5186;63;299;540;212;611;3791;1326;2154;639
201312;2010101;2;1;1;1;1;4274;2292;1982;50;273;475;185;623;2173;246;206;43;450;910;239;101;380;987;742;809;345;2384;1305;1079;3;57;55;46;416;1496;138;143;30;6204;3432;2772;60;312;520;218;889;3156;498;446;105
201312;2010102;2;1;1;2;1;8726;4343;4383;116;732;1298;374;839;4075;630;532;130;666;1462;402;286;505;3073;1551;807;1042;4022;2010;2012;16;73;152;96;449;2454;341;363;78;12974;6471;6503;144;800;1391;426;1329;6015;1229;1280;360
201312;2010103;2;1;1;3;1;10592;5412;5180;132;868;1454;503;1080;5033;724;722;76;582;1267;419;315;240;5857;761;809;1343;5278;2738;2540;18;90;188;175;551;3229;440;524;63;15529;7817;7712;160;989;1620;571;1526;7202;1419;1596;446
201312;2010104;2;1;1;4;1;3355;1671;1684;58;239;499;173;345;1574;228;214;25;298;426;73;67;25;1627;468;311;431;1656;824;832;3;23;55;39;162;1064;140;148;22;5134;2521;2613;70;302;571;200;513;2438;510;439;91
201312;2020201;2;2;2;1;1;129;63;66;0;18;16;3;9;66;9;8;0;39;54;15;0;0;26;6;40;3;74;35;39;0;3;7;0;6;47;3;8;0;283;146;137;3;27;16;9;27;159;21;18;3
201312;2020202;2;2;2;2;1;2283;1164;1119;36;116;212;97;251;1221;176;155;19;529;873;165;94;59;417;219;455;166;1435;738;697;3;22;35;43;172;906;120;118;16;5764;2936;2828;67;273;411;152;521;3181;624;437;98
201312;2020203;2;2;2;3;1;3853;2010;1843;50;240;325;111;330;2216;312;231;38;1063;1526;241;155;98;688;301;808;277;2269;1204;1065;4;36;29;43;214;1549;200;168;26;10537;5391;5146;122;515;597;181;825;6113;1169;837;178
201312;2020204;2;2;2;4;1;4698;2393;2305;47;245;412;167;455;2711;352;293;16;1253;1843;308;214;153;977;281;947;283;2854;1487;1367;6;15;58;77;308;1925;245;204;16;12093;6131;5962;113;527;781;275;976;7115;1218;902;186
201312;2020205;2;2;2;5;1;5717;2919;2798;51;309;597;190;493;3194;427;410;46;1539;2066;253;147;117;1493;306;1122;466;3447;1760;1687;15;44;90;63;286;2288;309;316;36;14932;7554;7378;156;647;1046;346;1064;8716;1637;1080;240
201312;2020206;2;2;2;6;1;8303;4231;4072;104;545;930;271;712;4665;572;429;75;2083;2972;370;269;170;2055;915;1346;576;5049;2589;2460;22;106;145;95;468;3476;344;346;47;18904;9519;9385;212;1052;1321;391;1393;11181;1861;1181;312
201312;2030301;2;3;3;1;1;5895;3006;2889;51;311;624;260;552;3029;454;557;57;860;1096;70;79;35;3252;243;548;642;3616;1822;1794;9;37;96;95;280;2192;364;490;53;9321;4802;4519;87;441;748;291;792;5267;849;759;87
201312;2030302;2;3;3;2;1;7185;3718;3467;68;428;751;276;672;3900;482;523;85;1329;1827;195;146;100;3243;309;937;623;4427;2355;2072;15;44;89;80;405;2900;376;448;70;13311;6939;6372;126;651;996;357;1054;7617;1271;1044;195
201312;2030401;2;3;4;1;1;6937;3557;3380;71;387;700;208;577;4024;469;452;49;1716;2277;263;185;103;2228;360;1272;512;4451;2299;2152;6;48;94;69;400;3073;364;363;34;15086;7764;7322;159;686;1004;291;1049;9411;1358;940;188
201312;2030402;2;3;4;2;1;5565;2822;2743;54;291;476;162;532;3241;357;414;38;1469;1951;224;116;89;2027;177;791;414;3745;1890;1855;3;43;70;66;348;2539;281;357;38;11358;5815;5543;102;547;716;216;894;7162;963;674;84
201312;2040501;2;4;5;1;1;1099;527;572;24;118;141;38;112;500;75;63;28;120;272;52;43;198;21;87;445;33;598;254;344;9;25;46;15;67;371;44;15;6;5343;2525;2818;39;229;289;87;316;1932;629;1301;521
201312;2040502;2;4;5;2;1;1517;729;788;22;125;192;33;128;853;76;74;14;281;526;127;68;185;44;71;568;55;898;457;441;3;37;47;9;88;654;41;19;0;6876;3299;3577;55;283;369;72;522;3569;638;956;412
201312;2040503;2;4;5;3;1;2042;1057;985;33;174;141;33;245;1268;86;43;19;646;950;142;75;143;64;49;670;91;1312;667;645;12;31;25;6;158;1012;59;9;0;10520;5269;5251;125;575;421;121;784;6435;683;835;541
201312;2040701;2;4;7;1;1;3790;1915;1875;48;262;391;71;617;1988;223;151;39;477;981;190;274;583;215;219;1405;113;2439;1237;1202;18;53;103;24;505;1531;153;46;6;12267;5906;6361;100;465;614;162;1266;5558;1156;2029;917
201312;2040702;2;4;7;2;1;2108;1082;1026;43;117;152;43;203;1420;65;50;15;775;1092;150;26;175;70;44;630;71;1374;714;660;16;29;21;10;163;1079;34;18;4;10629;5436;5193;139;484;528;122;712;6637;711;1001;295
201312;2040703;2;4;7;3;1;429;238;191;6;32;39;12;79;245;13;3;0;60;226;90;31;39;44;6;74;9;340;194;146;3;20;20;9;70;205;13;0;0;717;392;325;6;35;57;18;119;426;47;9;0
201312;2050601;2;5;6;1;1;1892;983;909;40;99;133;41;201;1294;58;22;4;671;946;136;52;114;65;60;599;56;1340;691;649;6;17;39;18;148;1050;48;10;4;8707;4600;4107;124;376;341;75;806;6066;443;387;89
201312;2050602;2;5;6;2;1;4230;2186;2044;44;262;352;62;476;2787;154;77;16;1588;2251;323;138;376;114;129;1116;106;2862;1500;1362;9;39;59;23;379;2213;94;40;6;19172;9908;9264;239;1011;1187;207;1578;13022;1006;654;268
201312;2050801;2;5;8;1;1;4657;2357;2300;59;299;372;80;528;3117;132;58;12;1676;2266;255;247;357;136;128;1403;120;3223;1646;1577;15;45;78;34;425;2506;95;19;6;18462;9508;8954;231;955;947;225;1627;12780;863;634;200
201312;2050802;2;5;8;2;1;4585;2433;2152;47;246;230;52;487;3342;121;57;3;2058;2723;358;65;301;107;98;1156;135;3301;1772;1529;6;33;43;9;380;2696;94;37;3;19578;10239;9339;221;983;880;161;1521;14351;763;574;124
201312;2050803;2;5;8;3;1;1457;782;675;20;66;67;33;220;947;63;41;0;545;806;118;53;93;80;65;303;57;1023;546;477;10;0;6;9;170;770;40;18;0;6545;3367;3178;73;291;270;75;644;4240;427;397;128
201312;2050804;2;5;8;4;1;500;270;230;8;65;71;0;24;283;28;18;3;94;236;69;18;49;22;18;126;31;227;132;95;4;3;0;0;15;178;18;6;3;3271;1670;1601;41;266;314;58;78;1797;282;291;144
201312;3010101;3;1;1;1;2;233;126;107;0;22;17;15;12;128;18;12;9;39;119;47;3;44;9;19;21;18;115;64;51;0;0;3;3;6;94;6;0;3;2848;1454;1394;30;152;193;79;157;1290;384;424;139
201312;3010102;3;1;1;2;2;835;440;395;14;56;89;35;58;399;85;71;28;55;287;136;26;255;43;35;146;43;404;223;181;10;16;21;9;30;282;29;7;0;10850;5079;5771;92;535;824;218;728;4120;1455;2127;751
201312;3010104;3;1;1;4;2;40;30;10;0;0;7;0;0;33;0;0;0;21;31;6;0;9;0;0;0;0;20;17;3;0;0;0;0;0;20;0;0;0;209;123;86;3;9;16;6;12;151;6;3;3
201312;3020203;3;2;2;3;2;87;43;44;0;7;22;0;9;27;13;9;0;20;54;16;3;12;0;0;18;0;32;17;15;0;0;3;0;9;14;6;0;0;2020;1014;1006;18;94;148;42;87;821;328;398;84
201312;3020209;3;2;2;9;2;1514;728;786;25;124;199;71;206;728;76;64;21;269;677;193;39;149;63;44;464;78;802;380;422;3;16;37;10;188;476;50;19;3;13802;6648;7154;137;806;1245;356;809;6608;1554;1752;535
201312;3020210;3;2;2;10;2;876;451;425;9;104;110;41;55;439;68;38;12;91;336;129;18;178;61;44;182;57;367;196;171;3;17;15;3;31;262;24;9;3;10304;5065;5239;96;610;872;249;513;5043;1222;1333;366
201312;3020307;3;2;3;7;2;1653;773;880;22;120;280;85;95;743;169;109;30;139;551;253;45;603;114;46;212;82;510;242;268;0;20;23;9;32;354;45;21;6;17080;8401;8679;157;910;1589;528;907;7964;2204;2267;554
201312;3030405;3;3;4;5;2;867;443;424;18;73;145;39;48;399;93;43;9;78;297;140;54;312;31;24;112;37;289;147;142;3;9;22;7;26;202;17;3;0;10553;5001;5552;156;672;991;291;626;5042;1056;1310;409
201312;3030406;3;3;4;6;2;498;233;265;0;47;56;31;36;204;52;54;18;88;214;59;6;121;9;22;98;28;172;78;94;0;4;10;3;10;110;17;15;3;8073;3994;4079;43;320;671;239;445;3437;1269;1315;334
201312;3030711;3;3;7;11;2;297;140;157;6;27;53;15;6;136;23;25;6;34;143;66;3;51;9;12;60;19;104;48;56;3;6;4;6;3;79;0;3;0;6592;3276;3316;45;255;504;189;323;2774;1082;1087;333
201312;3030715;3;3;7;15;2;478;253;225;12;18;73;19;29;232;48;37;10;42;197;55;7;59;47;21;103;44;191;109;82;3;0;0;7;13;132;21;15;0;6529;3276;3253;45;225;464;186;382;2911;1011;1009;296
201312;3030716;3;3;7;16;2;38;13;25;0;0;9;0;4;15;6;0;4;3;18;6;0;8;0;0;9;3;10;7;3;0;0;0;0;4;6;0;0;0;1124;554;570;3;33;69;12;38;430;186;277;76
201312;3040508;3;4;5;8;2;797;390;407;9;53;142;52;65;332;79;58;7;84;210;97;34;209;171;7;90;76;222;107;115;0;0;7;6;25;129;24;31;0;4497;2241;2256;30;217;486;181;323;2022;552;548;138
201312;3040512;3;4;5;12;2;1029;510;519;6;111;178;43;64;490;62;60;15;181;419;126;62;125;142;52;145;84;392;181;211;0;11;12;9;36;275;31;15;3;9511;4557;4954;72;450;829;206;495;4228;1144;1701;386
201312;3040513;3;4;5;13;2;368;187;181;3;24;85;9;21;153;32;38;3;109;195;55;20;37;9;0;82;25;147;78;69;0;3;6;3;15;96;13;11;0;3308;1591;1717;20;175;372;116;180;1419;355;456;215
201312;3040614;3;4;6;14;2;3370;1677;1693;77;355;464;87;213;1746;182;194;52;719;1569;405;79;471;114;146;829;162;1634;826;808;13;44;45;25;159;1189;98;58;3;33719;15780;17939;431;2156;2823;641;1772;16423;2947;4694;1832
201312;3040818;3;4;8;18;2;3608;1845;1763;56;283;373;85;356;2011;198;194;52;816;1673;450;208;476;104;201;839;107;2210;1135;1075;18;68;87;31;281;1545;126;45;9;32883;15648;17235;345;1713;2138;532;1919;17130;3137;4388;1581
201312;3050919;3;5;9;19;2;236;116;120;6;6;40;3;9;120;27;13;12;57;109;22;9;38;12;11;51;6;107;48;59;0;0;3;3;0;79;12;7;3;4858;2291;2567;45;189;275;76;249;2314;551;886;273
201312;3050920;3;5;9;20;2;642;326;316;10;70;99;15;29;334;33;45;7;115;306;78;12;96;37;9;137;45;328;175;153;0;9;18;3;20;242;20;12;4;6684;3178;3506;67;368;492;102;372;3139;648;1055;441
201312;3050923;3;5;9;23;2;1110;591;519;10;97;84;31;96;718;38;33;3;257;564;163;37;131;46;29;272;31;696;381;315;0;14;24;12;72;531;29;14;0;8546;4401;4145;121;512;456;154;622;5122;706;658;195
201312;3050924;3;5;9;24;2;829;449;380;9;62;85;15;115;474;42;21;6;216;457;146;53;63;12;31;197;16;548;291;257;0;6;21;3;80;379;35;18;6;5550;2908;2642;69;320;406;105;475;3254;416;377;128
201312;3050925;3;5;9;25;2;912;444;468;15;96;136;33;67;483;36;37;9;228;422;87;30;116;27;32;232;53;484;259;225;0;13;18;30;38;339;27;19;0;8459;4116;4343;87;535;797;176;485;4616;629;879;255
201312;3051017;3;5;10;17;2;482;248;234;7;21;36;12;100;228;34;38;6;67;177;51;16;138;12;18;97;24;269;152;117;0;6;6;0;80;155;6;16;0;3987;1949;2038;42;173;245;85;367;2035;513;437;90
201312;3051021;3;5;10;21;2;515;245;270;7;56;72;19;46;255;26;25;9;67;182;58;61;109;10;19;125;9;341;166;175;3;25;40;13;31;204;22;3;0;6485;3026;3459;49;264;355;77;429;2684;595;1569;463
201312;3051022;3;5;10;22;2;217;106;111;3;21;43;0;14;114;13;9;0;27;97;50;6;50;10;9;45;0;89;46;43;0;0;14;0;7;65;3;0;0;4487;2018;2469;42;242;322;92;249;1929;483;814;314
201312;3061126;3;6;11;26;1;3128;1628;1500;38;210;251;49;357;2047;107;52;17;1185;1609;194;68;260;78;108;911;94;2066;1072;994;4;20;59;19;282;1589;59;30;4;14851;7608;7243;171;799;874;167;1148;9733;857;783;319
201312;3061131;3;6;11;31;1;2555;1281;1274;44;189;158;33;207;1805;70;40;9;1175;1488;149;33;169;31;58;743;33;1812;937;875;3;44;36;9;159;1494;52;12;3;9935;5088;4847;167;606;575;105;651;6878;517;357;79
201312;3061227;3;6;12;27;1;2831;1415;1416;34;208;229;33;214;1967;68;57;21;1103;1565;220;36;196;59;80;836;59;1837;920;917;4;38;28;15;174;1495;43;34;6;14302;6977;7325;164;769;754;147;878;9153;937;1129;371
201312;3061228;3;6;12;28;1;1874;942;932;15;131;143;37;210;1163;76;76;23;596;923;126;31;201;55;50;576;38;1211;617;594;0;26;57;10;149;878;51;33;7;11993;5868;6125;90;428;488;130;929;6808;953;1579;588
201312;3061332;3;6;13;32;1;5600;2809;2791;111;496;456;72;413;3800;154;86;12;2398;3032;304;76;366;87;143;1757;139;3674;1893;1781;22;83;51;16;348;2985;111;55;3;21964;11155;10809;348;1553;1602;281;1176;15189;1050;604;161
201312;3061429;3;6;14;29;1;974;472;502;15;89;121;31;87;461;69;70;31;127;379;98;22;118;50;54;320;31;521;256;265;4;16;19;13;53;359;44;6;7;10100;4662;5438;51;308;463;134;536;3342;1177;3059;1030
201312;3061430;3;6;14;30;1;398;223;175;6;26;29;7;36;205;38;42;9;67;148;30;12;74;22;29;104;9;226;126;100;0;3;0;0;33;149;32;9;0;2915;1411;1504;15;93;151;45;176;1170;340;712;213
201312;3061434;3;6;14;34;1;1092;541;551;15;88;68;12;129;687;46;34;13;371;573;100;19;86;25;42;329;18;726;354;372;0;15;9;6;110;540;33;7;6;6045;2969;3076;79;365;291;51;472;3852;418;372;145
201312;3061435;3;6;14;35;1;848;445;403;12;70;79;24;105;497;36;22;3;186;330;73;34;67;14;43;340;20;558;293;265;9;25;12;15;81;382;24;10;0;3899;1991;1908;36;181;203;63;345;2253;303;356;159
201312;3061441;3;6;14;41;1;410;184;226;9;66;80;12;26;188;13;13;3;118;205;34;15;54;15;0;106;15;183;76;107;3;4;6;6;22;126;10;6;0;2065;1013;1052;45;248;260;36;71;1119;100;119;67
201312;3071536;3;7;15;36;1;3305;1616;1689;53;258;320;65;282;2179;82;62;4;1423;1774;151;47;193;88;64;1081;58;2231;1071;1160;28;54;30;24;257;1735;67;32;4;10555;5400;5155;146;740;801;163;626;7182;481;314;102
201312;3071537;3;7;15;37;1;4061;2048;2013;77;297;450;82;288;2589;145;130;3;1743;2165;171;151;297;47;96;1205;100;2803;1430;1373;12;88;141;33;228;2113;111;77;0;14442;7357;7085;192;903;1230;256;767;9325;934;716;119
201312;3071633;3;7;16;33;1;439;231;208;3;36;92;17;40;201;29;18;3;71;140;35;26;77;30;25;132;9;247;130;117;0;12;21;8;18;172;10;6;0;2691;1335;1356;12;103;212;59;173;1149;434;408;141
201312;3071638;3;7;16;38;1;4270;2114;2156;87;366;359;46;380;2795;154;71;12;1730;2325;260;45;331;78;111;1292;88;2829;1402;1427;12;45;56;9;311;2242;114;34;6;16620;8376;8244;235;1110;1241;230;1099;10678;938;921;168
201312;3071639;3;7;16;39;1;2679;1332;1347;44;258;313;61;178;1636;111;71;7;996;1465;236;67;188;76;83;721;79;1649;857;792;11;45;39;22;153;1260;76;39;4;12197;6034;6163;155;897;1127;200;587;7611;771;626;223
201312;4010101;4;1;1;1;2;4066;2052;2014;50;301;401;124;386;1960;483;308;53;305;1394;829;208;369;733;241;788;333;2028;1037;991;13;54;78;27;220;1201;249;152;34;10203;4822;5381;75;465;650;213;765;4206;1370;1721;738
201312;4010102;4;1;1;2;2;256;195;61;3;21;6;6;45;144;19;9;3;19;74;15;84;9;16;15;40;18;210;170;40;0;12;3;0;42;128;19;3;3;791;482;309;6;24;30;16;76;321;124;145;49
201312;4010103;4;1;1;3;2;3497;1688;1809;45;295;430;154;287;1655;316;265;50;123;893;652;196;600;774;335;400;299;1529;702;827;7;44;75;61;125;906;139;157;15;7567;3532;4035;74;392;576;216;589;3084;818;1368;450
201312;4020204;4;2;2;4;2;44;25;19;0;0;16;3;4;12;0;6;3;19;25;3;3;3;0;10;3;0;23;10;13;0;0;4;0;4;6;0;6;3;111;59;52;0;0;19;6;7;42;16;15;6
201312;4020205;4;2;2;5;2;277;138;139;0;17;40;15;25;126;35;16;3;87;118;13;13;22;6;0;89;29;140;66;74;0;7;6;3;12;83;16;13;0;1253;601;652;3;56;85;42;67;497;177;274;52
201312;4020206;4;2;2;6;2;504;245;259;7;30;53;22;15;212;64;82;19;98;208;63;22;36;19;21;152;46;286;145;141;0;12;16;13;6;148;40;38;13;2578;1147;1431;13;42;86;43;66;680;372;953;323
201312;4020207;4;2;2;7;2;715;349;366;3;42;115;31;35;351;72;35;31;130;275;61;9;58;62;27;217;67;377;186;191;0;9;28;10;31;218;36;26;19;2662;1259;1403;9;111;226;70;131;1072;359;460;224
201312;4020208;4;2;2;8;2;762;377;385;16;35;101;30;46;361;93;68;12;183;356;108;12;76;30;31;156;101;399;196;203;3;3;12;12;31;237;53;42;6;2911;1451;1460;31;105;296;84;163;1090;338;652;152
201312;4020209;4;2;2;9;2;1131;589;542;3;36;76;36;264;594;84;32;6;296;493;96;12;100;38;54;343;91;822;448;374;3;6;6;3;236;505;44;13;6;3122;1570;1552;9;115;287;100;480;1213;334;478;106
201312;4020310;4;2;3;10;2;295;156;139;6;9;6;0;54;194;18;8;0;22;73;20;12;18;19;44;115;14;226;121;105;6;3;0;0;50;141;18;8;0;607;320;287;6;12;18;0;117;297;54;85;18
201312;4020311;4;2;3;11;2;3825;1931;1894;30;175;410;147;291;1875;440;374;83;800;1468;357;128;373;345;233;940;338;2020;1024;996;6;14;71;31;183;1211;225;208;71;14172;6642;7530;84;421;908;313;883;5266;1960;3381;956
201312;4020312;4;2;3;12;2;1167;565;602;21;60;143;25;67;570;133;123;25;224;452;104;45;120;97;56;287;110;594;308;286;0;6;20;0;45;373;82;52;16;4957;2252;2705;39;156;293;82;271;1846;714;1109;447
201312;4020313;4;2;3;13;2;2691;1357;1334;46;210;230;71;282;1401;239;172;40;347;813;234;397;189;243;255;623;171;1720;878;842;13;86;102;39;227;987;126;113;27;7251;3579;3672;70;310;348;134;619;3326;883;1223;338
201312;4020314;4;2;3;14;2;12;12;0;0;0;0;0;0;0;9;3;0;6;12;6;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;9;3;0;12;12;0;0;0;0;0;0;0;9;3;0
201312;4030415;4;3;4;15;1;1316;706;610;7;44;81;12;165;763;124;87;33;145;399;150;56;137;107;165;375;77;951;502;449;0;14;9;9;121;619;92;69;18;2738;1341;1397;13;63;108;15;282;1227;301;425;304
201312;4030416;4;3;4;16;1;4730;2343;2387;57;271;464;158;412;2284;545;485;54;578;1203;345;208;378;1273;298;916;454;2610;1297;1313;14;25;65;42;224;1506;324;372;38;10293;4978;5315;99;498;812;250;897;4992;1414;1120;211
201312;4030417;4;3;4;17;1;3766;1816;1950;33;236;380;130;309;1901;382;336;59;710;1356;353;207;348;424;344;788;299;2174;1065;1109;3;49;65;50;198;1304;244;211;50;10615;5073;5542;93;434;684;242;793;5058;1425;1542;344
201312;4030518;4;3;5;18;1;3745;1888;1857;39;215;292;106;362;1893;436;334;68;567;1166;380;160;266;648;304;861;340;2134;1087;1047;6;42;40;40;229;1281;217;220;59;9209;4499;4710;57;323;441;167;892;4591;1240;1193;305
201312;4030519;4;3;5;19;1;2235;1185;1050;26;136;197;82;205;1214;220;136;19;368;722;234;116;159;331;167;543;197;1263;697;566;7;7;49;14;138;774;171;91;12;5532;2816;2716;44;216;281;125;551;2881;683;631;120
201312;4030620;4;3;6;20;1;3567;1792;1775;42;198;326;125;269;1886;337;312;72;518;1215;404;170;418;396;287;766;315;1980;1015;965;7;47;68;31;163;1236;186;195;47;8477;4046;4431;66;310;472;195;631;3893;1071;1286;553
201312;4030621;4;3;6;21;1;1565;822;743;13;88;147;53;138;833;143;120;30;237;575;189;109;215;205;78;268;115;924;502;422;3;9;26;20;76;617;94;58;21;3009;1609;1400;16;122;175;65;310;1671;335;257;58
201312;4030622;4;3;6;22;1;4536;2285;2251;30;210;402;149;347;2297;609;401;91;746;1509;431;223;499;606;342;974;383;2576;1353;1223;0;31;65;36;212;1553;398;219;62;10059;4943;5116;69;316;568;215;778;4699;1410;1600;404
201312;4030623;4;3;6;23;1;2396;1132;1264;29;155;196;48;203;1215;245;239;66;318;633;166;111;499;248;216;533;156;1365;628;737;3;28;43;21;127;814;151;134;44;4463;2131;2332;38;185;245;78;385;2154;525;672;181
201312;4030724;4;3;7;24;1;2144;1003;1141;22;96;226;49;113;1042;251;240;105;453;809;234;90;313;171;103;490;168;1178;580;598;10;10;34;12;74;687;139;143;69;6250;2853;3397;43;183;424;130;380;2615;903;1185;387
201312;4030725;4;3;7;25;1;4341;2195;2146;42;249;371;119;361;2339;454;336;70;1061;1811;351;218;418;249;206;1198;241;2712;1356;1356;6;43;99;32;238;1739;301;196;58;11673;5719;5954;87;486;727;248;919;5738;1684;1499;285
201312;4030726;4;3;7;26;1;2188;1057;1131;27;110;192;68;122;1133;250;230;56;487;858;204;88;298;148;161;495;140;1279;653;626;9;18;37;27;82;768;165;129;44;5391;2575;2816;42;200;298;107;312;2465;779;947;241
201312;4030827;4;3;8;27;1;5769;3021;2748;51;308;477;152;475;3081;649;483;93;1021;1941;416;369;469;577;652;1439;322;3608;1923;1685;6;63;107;48;314;2206;438;355;71;11565;5882;5683;78;440;677;236;961;5771;1566;1511;325
201312;4030828;4;3;8;28;1;3880;1910;1970;21;179;262;83;296;2027;549;384;79;938;1488;280;200;285;287;269;1111;240;2414;1217;1197;0;33;43;18;192;1468;365;232;63;9308;4641;4667;54;305;434;173;638;4523;1438;1435;308
201312;4030929;4;3;9;29;1;2403;1202;1201;22;82;195;78;175;1190;331;261;69;590;961;197;102;250;156;115;647;172;1466;766;700;9;25;32;18;102;827;218;181;54;5836;2862;2974;49;181;342;108;368;2738;886;955;209
